cell_x,cell_y,gt_label,pred_label
1288.0,6332.0,stromal cells,stromal cells
341.0,6540.0,stromal cells,stromal cells
271.0,8803.0,epithelial cells,epithelial cells
2884.0,5937.0,epithelial cells,epithelial cells
396.0,6012.0,stromal cells,other
1827.0,8548.0,epithelial cells,epithelial cells
2762.0,8366.0,epithelial cells,immune cells
1467.0,8622.0,epithelial cells,epithelial cells
408.0,8470.0,epithelial cells,epithelial cells
3114.0,6244.0,stromal cells,stromal cells
2109.0,6884.0,stromal cells,stromal cells
832.0,6821.0,stromal cells,stromal cells
1160.0,8048.0,epithelial cells,epithelial cells
3131.0,7116.0,stromal cells,stromal cells
1384.0,8438.0,epithelial cells,epithelial cells
2739.0,6575.0,stromal cells,epithelial cells
2332.0,8828.0,epithelial cells,epithelial cells
361.0,6333.0,stromal cells,stromal cells
987.0,7201.0,stromal cells,stromal cells
2093.0,6307.0,stromal cells,stromal cells
1688.0,6202.0,stromal cells,stromal cells
1315.0,7521.0,stromal cells,epithelial cells
2064.0,8458.0,epithelial cells,epithelial cells
3182.0,8334.0,epithelial cells,epithelial cells
2614.0,6637.0,stromal cells,other
223.0,7486.0,stromal cells,stromal cells
1209.0,6113.0,stromal cells,other
2396.0,8164.0,stromal cells,epithelial cells
2634.0,7487.0,stromal cells,stromal cells
2380.0,6832.0,stromal cells,stromal cells
768.0,6272.0,stromal cells,other
1501.0,8681.0,epithelial cells,epithelial cells
896.0,7962.0,stromal cells,stromal cells
2928.0,8792.0,epithelial cells,epithelial cells
2427.0,6776.0,stromal cells,stromal cells
1928.0,8578.0,epithelial cells,epithelial cells
2405.0,6649.0,stromal cells,stromal cells
3053.0,7353.0,stromal cells,stromal cells
2921.0,8552.0,epithelial cells,epithelial cells
2911.0,8651.0,epithelial cells,epithelial cells
234.0,7656.0,stromal cells,stromal cells
1884.0,8632.0,epithelial cells,epithelial cells
223.0,8467.0,epithelial cells,epithelial cells
231.0,7823.0,stromal cells,other
2631.0,8132.0,epithelial cells,epithelial cells
2242.0,8004.0,immune cells,immune cells
3143.0,7848.0,stromal cells,stromal cells
1999.0,8811.0,epithelial cells,epithelial cells
1041.0,7014.0,stromal cells,stromal cells
1121.0,6278.0,stromal cells,stromal cells
2122.0,6759.0,stromal cells,stromal cells
2388.0,8815.0,epithelial cells,epithelial cells
2569.0,8643.0,epithelial cells,epithelial cells
1685.0,6348.0,stromal cells,stromal cells
1475.0,8664.0,epithelial cells,epithelial cells
1589.0,6149.0,stromal cells,stromal cells
728.0,8755.0,epithelial cells,epithelial cells
3123.0,5986.0,epithelial cells,epithelial cells
1207.0,8007.0,epithelial cells,epithelial cells
1182.0,8732.0,epithelial cells,epithelial cells
2994.0,6480.0,stromal cells,stromal cells
851.0,8142.0,epithelial cells,epithelial cells
1004.0,8623.0,epithelial cells,epithelial cells
271.0,8420.0,epithelial cells,epithelial cells
1685.0,8900.0,epithelial cells,epithelial cells
2632.0,8713.0,epithelial cells,epithelial cells
2221.0,7120.0,stromal cells,stromal cells
429.0,5945.0,stromal cells,stromal cells
1144.0,7983.0,epithelial cells,epithelial cells
3028.0,6772.0,stromal cells,stromal cells
1914.0,6072.0,stromal cells,stromal cells
1662.0,7055.0,epithelial cells,epithelial cells
3118.0,8729.0,epithelial cells,epithelial cells
572.0,8530.0,epithelial cells,epithelial cells
659.0,7809.0,stromal cells,stromal cells
1307.0,7256.0,stromal cells,stromal cells
1678.0,7127.0,epithelial cells,epithelial cells
2341.0,8697.0,epithelial cells,epithelial cells
1441.0,6581.0,stromal cells,stromal cells
744.0,8233.0,epithelial cells,epithelial cells
1811.0,6022.0,stromal cells,stromal cells
2904.0,5950.0,epithelial cells,epithelial cells
597.0,7899.0,stromal cells,stromal cells
2724.0,8555.0,epithelial cells,epithelial cells
2376.0,5946.0,stromal cells,stromal cells
888.0,8839.0,epithelial cells,epithelial cells
2149.0,8619.0,epithelial cells,epithelial cells
2755.0,8056.0,stromal cells,stromal cells
2350.0,8370.0,epithelial cells,epithelial cells
944.0,8736.0,epithelial cells,epithelial cells
930.0,8322.0,epithelial cells,epithelial cells
2533.0,6678.0,stromal cells,stromal cells
297.0,5973.0,stromal cells,other
440.0,6317.0,stromal cells,stromal cells
1666.0,8700.0,epithelial cells,epithelial cells
652.0,7944.0,stromal cells,stromal cells
2034.0,6369.0,stromal cells,stromal cells
2716.0,6326.0,stromal cells,stromal cells
1982.0,8321.0,epithelial cells,epithelial cells
2772.0,6592.0,stromal cells,stromal cells
855.0,8237.0,epithelial cells,epithelial cells
2682.0,8161.0,epithelial cells,epithelial cells
1308.0,7391.0,stromal cells,stromal cells
592.0,8507.0,epithelial cells,epithelial cells
2413.0,8263.0,stromal cells,immune cells
768.0,6511.0,stromal cells,stromal cells
2161.0,8504.0,epithelial cells,epithelial cells
641.0,6231.0,stromal cells,stromal cells
1286.0,8606.0,epithelial cells,immune cells
1297.0,7833.0,stromal cells,stromal cells
1393.0,6840.0,stromal cells,stromal cells
2168.0,8207.0,stromal cells,immune cells
2950.0,6511.0,stromal cells,stromal cells
2836.0,7405.0,stromal cells,stromal cells
2762.0,6402.0,stromal cells,immune cells
2461.0,8632.0,epithelial cells,epithelial cells
1933.0,8626.0,epithelial cells,epithelial cells
898.0,7164.0,stromal cells,stromal cells
914.0,8865.0,epithelial cells,epithelial cells
1066.0,6504.0,stromal cells,stromal cells
2186.0,8628.0,epithelial cells,epithelial cells
2585.0,8178.0,epithelial cells,epithelial cells
489.0,8398.0,epithelial cells,epithelial cells
1789.0,7545.0,stromal cells,immune cells
2283.0,6806.0,stromal cells,stromal cells
2664.0,6410.0,stromal cells,immune cells
2772.0,6592.0,stromal cells,stromal cells
1685.0,8900.0,epithelial cells,epithelial cells
712.0,8569.0,epithelial cells,epithelial cells
1295.0,6561.0,stromal cells,stromal cells
2782.0,8229.0,epithelial cells,epithelial cells
599.0,8228.0,stromal cells,other
1809.0,6736.0,stromal cells,stromal cells
1325.0,7148.0,stromal cells,stromal cells
2632.0,8052.0,stromal cells,stromal cells
2525.0,8676.0,epithelial cells,epithelial cells
2243.0,6394.0,stromal cells,stromal cells
1548.0,6931.0,stromal cells,stromal cells
2827.0,7119.0,stromal cells,unmatched
3041.0,6032.0,epithelial cells,epithelial cells
3058.0,8531.0,epithelial cells,epithelial cells
2769.0,6909.0,stromal cells,other
1228.0,8656.0,epithelial cells,epithelial cells
1533.0,8863.0,epithelial cells,epithelial cells
218.0,6622.0,stromal cells,unmatched
450.0,8734.0,epithelial cells,epithelial cells
1550.0,7431.0,stromal cells,stromal cells
1717.0,8428.0,epithelial cells,epithelial cells
463.0,8098.0,stromal cells,stromal cells
2128.0,6157.0,stromal cells,stromal cells
1492.0,7155.0,stromal cells,stromal cells
3194.0,7447.0,stromal cells,stromal cells
1052.0,8439.0,epithelial cells,epithelial cells
784.0,6158.0,stromal cells,stromal cells
489.0,8398.0,epithelial cells,epithelial cells
2376.0,8570.0,epithelial cells,epithelial cells
2444.0,6280.0,epithelial cells,epithelial cells
1643.0,8862.0,epithelial cells,epithelial cells
2861.0,7136.0,stromal cells,epithelial cells
2312.0,8538.0,epithelial cells,epithelial cells
3098.0,7480.0,stromal cells,stromal cells
2501.0,6287.0,epithelial cells,epithelial cells
3158.0,6150.0,stromal cells,stromal cells
3097.0,8048.0,stromal cells,stromal cells
2161.0,8504.0,epithelial cells,epithelial cells
2966.0,8564.0,epithelial cells,epithelial cells
989.0,7651.0,stromal cells,stromal cells
2701.0,6451.0,stromal cells,other
2120.0,8465.0,epithelial cells,epithelial cells
1340.0,6011.0,stromal cells,stromal cells
2980.0,8812.0,epithelial cells,epithelial cells
1518.0,8182.0,epithelial cells,epithelial cells
667.0,8672.0,epithelial cells,immune cells
2926.0,7753.0,stromal cells,immune cells
2676.0,8487.0,epithelial cells,epithelial cells
957.0,6702.0,stromal cells,epithelial cells
1207.0,8007.0,epithelial cells,epithelial cells
1640.0,8549.0,epithelial cells,epithelial cells
1643.0,8862.0,epithelial cells,epithelial cells
1689.0,7690.0,stromal cells,stromal cells
1118.0,8890.0,epithelial cells,immune cells
1423.0,7130.0,stromal cells,stromal cells
1109.0,8431.0,epithelial cells,immune cells
2425.0,8516.0,epithelial cells,epithelial cells
3029.0,8909.0,epithelial cells,epithelial cells
475.0,7997.0,stromal cells,stromal cells
2161.0,7728.0,stromal cells,stromal cells
1690.0,8821.0,epithelial cells,epithelial cells
2213.0,7536.0,stromal cells,stromal cells
1204.0,8601.0,epithelial cells,epithelial cells
2778.0,6441.0,stromal cells,stromal cells
2904.0,6696.0,stromal cells,stromal cells
2779.0,6527.0,stromal cells,stromal cells
1643.0,8836.0,epithelial cells,epithelial cells
3030.0,6580.0,stromal cells,stromal cells
2841.0,5947.0,epithelial cells,epithelial cells
3109.0,6395.0,stromal cells,other
2311.0,8038.0,stromal cells,epithelial cells
2206.0,8885.0,epithelial cells,epithelial cells
1601.0,8080.0,stromal cells,stromal cells
1596.0,8610.0,epithelial cells,epithelial cells
829.0,6078.0,stromal cells,stromal cells
1666.0,8700.0,epithelial cells,epithelial cells
925.0,8417.0,epithelial cells,epithelial cells
2555.0,8199.0,epithelial cells,epithelial cells
1135.0,8380.0,epithelial cells,epithelial cells
366.0,6796.0,stromal cells,stromal cells
1475.0,8664.0,epithelial cells,epithelial cells
2391.0,6404.0,stromal cells,stromal cells
2225.0,6211.0,stromal cells,other
406.0,6716.0,stromal cells,other
2509.0,6842.0,stromal cells,stromal cells
2414.0,7503.0,stromal cells,stromal cells
1054.0,7955.0,epithelial cells,epithelial cells
1626.0,7127.0,epithelial cells,epithelial cells
384.0,6251.0,stromal cells,stromal cells
933.0,8541.0,stromal cells,other
2367.0,7793.0,stromal cells,stromal cells
1243.0,7362.0,stromal cells,stromal cells
2742.0,6640.0,stromal cells,other
716.0,8164.0,epithelial cells,immune cells
3182.0,8334.0,epithelial cells,epithelial cells
1584.0,8870.0,epithelial cells,epithelial cells
2595.0,6593.0,stromal cells,immune cells
1152.0,8827.0,epithelial cells,epithelial cells
2352.0,8329.0,epithelial cells,epithelial cells
2215.0,6452.0,stromal cells,stromal cells
2171.0,6744.0,stromal cells,stromal cells
2500.0,8335.0,epithelial cells,immune cells
353.0,7173.0,stromal cells,stromal cells
700.0,8465.0,epithelial cells,epithelial cells
1162.0,7773.0,stromal cells,stromal cells
741.0,6170.0,stromal cells,stromal cells
2512.0,6134.0,stromal cells,stromal cells
2705.0,8055.0,stromal cells,stromal cells
2210.0,5932.0,stromal cells,stromal cells
1209.0,6113.0,stromal cells,other
2999.0,5967.0,epithelial cells,epithelial cells
1873.0,8600.0,epithelial cells,epithelial cells
2126.0,8703.0,epithelial cells,epithelial cells
404.0,6921.0,stromal cells,stromal cells
2604.0,7152.0,stromal cells,stromal cells
1046.0,6358.0,stromal cells,stromal cells
2782.0,8229.0,epithelial cells,epithelial cells
1681.0,7834.0,stromal cells,immune cells
1201.0,8833.0,epithelial cells,epithelial cells
2964.0,5946.0,epithelial cells,epithelial cells
2928.0,8792.0,epithelial cells,epithelial cells
2661.0,7335.0,stromal cells,stromal cells
3116.0,8818.0,epithelial cells,epithelial cells
314.0,8415.0,epithelial cells,epithelial cells
1359.0,7292.0,stromal cells,stromal cells
1949.0,8797.0,epithelial cells,epithelial cells
433.0,6037.0,stromal cells,stromal cells
1866.0,6089.0,stromal cells,stromal cells
1205.0,7266.0,stromal cells,stromal cells
3185.0,8282.0,epithelial cells,epithelial cells
1342.0,6428.0,stromal cells,stromal cells
2254.0,6038.0,stromal cells,stromal cells
897.0,8450.0,epithelial cells,epithelial cells
2234.0,8688.0,epithelial cells,epithelial cells
1775.0,6346.0,stromal cells,stromal cells
263.0,6377.0,stromal cells,stromal cells
2532.0,6768.0,stromal cells,stromal cells
2273.0,8836.0,epithelial cells,epithelial cells
3181.0,6130.0,stromal cells,stromal cells
1390.0,8707.0,epithelial cells,epithelial cells
1835.0,8152.0,stromal cells,other
315.0,6426.0,stromal cells,stromal cells
3101.0,8756.0,epithelial cells,other
368.0,8424.0,epithelial cells,epithelial cells
1393.0,6840.0,stromal cells,stromal cells
987.0,8650.0,epithelial cells,epithelial cells
269.0,8092.0,stromal cells,stromal cells
1038.0,7782.0,stromal cells,stromal cells
2066.0,6191.0,stromal cells,stromal cells
2677.0,6277.0,stromal cells,stromal cells
2504.0,8576.0,epithelial cells,epithelial cells
249.0,6186.0,stromal cells,stromal cells
950.0,8921.0,epithelial cells,epithelial cells
2477.0,8372.0,epithelial cells,epithelial cells
552.0,7358.0,stromal cells,stromal cells
1694.0,8701.0,epithelial cells,epithelial cells
2900.0,7363.0,stromal cells,stromal cells
336.0,8747.0,epithelial cells,epithelial cells
1643.0,6265.0,stromal cells,epithelial cells
1093.0,8599.0,epithelial cells,epithelial cells
2160.0,8478.0,epithelial cells,epithelial cells
407.0,7977.0,stromal cells,stromal cells
451.0,7497.0,stromal cells,stromal cells
1082.0,8015.0,epithelial cells,epithelial cells
2706.0,6781.0,stromal cells,immune cells
784.0,6158.0,stromal cells,stromal cells
3118.0,8729.0,epithelial cells,epithelial cells
2572.0,6259.0,epithelial cells,epithelial cells
568.0,6331.0,stromal cells,stromal cells
1643.0,5998.0,stromal cells,stromal cells
263.0,6377.0,stromal cells,stromal cells
3085.0,8154.0,epithelial cells,epithelial cells
3182.0,8334.0,epithelial cells,epithelial cells
2719.0,6673.0,stromal cells,stromal cells
602.0,6707.0,stromal cells,immune cells
2192.0,7361.0,stromal cells,epithelial cells
1743.0,8788.0,epithelial cells,epithelial cells
754.0,8611.0,stromal cells,epithelial cells
2875.0,6308.0,stromal cells,immune cells
1243.0,6015.0,stromal cells,stromal cells
712.0,8768.0,epithelial cells,epithelial cells
1239.0,7216.0,stromal cells,stromal cells
1450.0,7486.0,stromal cells,immune cells
2461.0,8632.0,epithelial cells,epithelial cells
3136.0,6636.0,stromal cells,stromal cells
963.0,6100.0,stromal cells,stromal cells
792.0,8791.0,epithelial cells,epithelial cells
3190.0,8622.0,epithelial cells,immune cells
2881.0,8127.0,epithelial cells,epithelial cells
1036.0,8624.0,epithelial cells,epithelial cells
406.0,7219.0,stromal cells,stromal cells
2942.0,8107.0,epithelial cells,epithelial cells
240.0,6592.0,stromal cells,stromal cells
1588.0,8714.0,epithelial cells,epithelial cells
2676.0,8487.0,epithelial cells,epithelial cells
3011.0,8845.0,epithelial cells,epithelial cells
594.0,6069.0,stromal cells,stromal cells
2026.0,8912.0,epithelial cells,epithelial cells
1172.0,6267.0,stromal cells,immune cells
2450.0,6034.0,stromal cells,stromal cells
792.0,8743.0,epithelial cells,epithelial cells
1243.0,6015.0,stromal cells,stromal cells
2241.0,8656.0,epithelial cells,epithelial cells
1672.0,8434.0,epithelial cells,epithelial cells
2066.0,6048.0,stromal cells,stromal cells
1363.0,8073.0,epithelial cells,epithelial cells
948.0,5949.0,stromal cells,stromal cells
817.0,7785.0,stromal cells,stromal cells
552.0,6990.0,stromal cells,stromal cells
768.0,7896.0,stromal cells,stromal cells
2900.0,6615.0,stromal cells,stromal cells
1292.0,8701.0,epithelial cells,epithelial cells
231.0,8519.0,epithelial cells,epithelial cells
2274.0,7605.0,stromal cells,stromal cells
401.0,8375.0,stromal cells,stromal cells
2723.0,6522.0,stromal cells,epithelial cells
2433.0,6469.0,stromal cells,stromal cells
2631.0,8132.0,epithelial cells,epithelial cells
3168.0,8108.0,stromal cells,immune cells
1423.0,7130.0,stromal cells,stromal cells
1183.0,8482.0,epithelial cells,epithelial cells
433.0,8902.0,stromal cells,epithelial cells
2676.0,8853.0,epithelial cells,epithelial cells
1651.0,7715.0,stromal cells,stromal cells
1645.0,7625.0,stromal cells,stromal cells
1150.0,6077.0,stromal cells,other
1558.0,7739.0,stromal cells,stromal cells
2208.0,6152.0,stromal cells,stromal cells
1886.0,6646.0,stromal cells,stromal cells
2723.0,6522.0,stromal cells,epithelial cells
793.0,6028.0,stromal cells,stromal cells
1848.0,8433.0,epithelial cells,epithelial cells
596.0,8484.0,epithelial cells,epithelial cells
1510.0,7145.0,stromal cells,epithelial cells
1534.0,7150.0,stromal cells,epithelial cells
2046.0,6927.0,stromal cells,other
895.0,6334.0,stromal cells,stromal cells
1730.0,5990.0,stromal cells,stromal cells
2768.0,6991.0,stromal cells,unmatched
3147.0,6127.0,stromal cells,stromal cells
2308.0,8503.0,epithelial cells,epithelial cells
1402.0,6055.0,stromal cells,stromal cells
1680.0,6705.0,stromal cells,stromal cells
2900.0,6615.0,stromal cells,stromal cells
1018.0,6241.0,stromal cells,stromal cells
3125.0,7971.0,stromal cells,stromal cells
2873.0,7700.0,stromal cells,stromal cells
2037.0,8253.0,stromal cells,other
961.0,6336.0,stromal cells,stromal cells
1584.0,8870.0,epithelial cells,epithelial cells
1689.0,8543.0,epithelial cells,epithelial cells
1285.0,6954.0,stromal cells,stromal cells
2352.0,8329.0,epithelial cells,epithelial cells
1836.0,7716.0,stromal cells,stromal cells
543.0,6288.0,stromal cells,immune cells
2821.0,7998.0,stromal cells,stromal cells
3080.0,5982.0,epithelial cells,epithelial cells
1036.0,8624.0,epithelial cells,epithelial cells
2353.0,6650.0,stromal cells,epithelial cells
2539.0,6799.0,stromal cells,stromal cells
435.0,7688.0,stromal cells,stromal cells
270.0,6843.0,stromal cells,stromal cells
932.0,7236.0,stromal cells,epithelial cells
1571.0,6291.0,stromal cells,stromal cells
3123.0,6085.0,epithelial cells,epithelial cells
2657.0,8812.0,epithelial cells,epithelial cells
2888.0,6670.0,stromal cells,stromal cells
3098.0,7480.0,stromal cells,stromal cells
2676.0,8853.0,epithelial cells,epithelial cells
1396.0,8062.0,epithelial cells,epithelial cells
1053.0,6324.0,stromal cells,stromal cells
1906.0,8285.0,epithelial cells,epithelial cells
1620.0,8487.0,stromal cells,epithelial cells
1202.0,7790.0,stromal cells,stromal cells
3076.0,8886.0,epithelial cells,epithelial cells
1775.0,6346.0,stromal cells,stromal cells
2462.0,6294.0,epithelial cells,epithelial cells
1916.0,8558.0,epithelial cells,epithelial cells
1929.0,5987.0,stromal cells,stromal cells
667.0,8375.0,epithelial cells,epithelial cells
2389.0,7478.0,stromal cells,stromal cells
2408.0,8846.0,epithelial cells,epithelial cells
1554.0,6269.0,stromal cells,other
304.0,6490.0,stromal cells,stromal cells
1398.0,8688.0,epithelial cells,epithelial cells
334.0,8411.0,epithelial cells,epithelial cells
895.0,7998.0,epithelial cells,epithelial cells
1295.0,6561.0,stromal cells,stromal cells
2597.0,8763.0,epithelial cells,epithelial cells
2801.0,8831.0,epithelial cells,epithelial cells
932.0,7798.0,stromal cells,stromal cells
1371.0,7477.0,stromal cells,other
826.0,8223.0,epithelial cells,epithelial cells
523.0,8409.0,epithelial cells,epithelial cells
1238.0,8631.0,epithelial cells,epithelial cells
375.0,5937.0,stromal cells,stromal cells
819.0,8811.0,epithelial cells,epithelial cells
1522.0,6188.0,stromal cells,stromal cells
902.0,6287.0,stromal cells,stromal cells
1992.0,8887.0,epithelial cells,epithelial cells
2854.0,7620.0,stromal cells,stromal cells
654.0,5927.0,stromal cells,stromal cells
2048.0,7748.0,stromal cells,other
2521.0,6233.0,epithelial cells,epithelial cells
1741.0,7017.0,stromal cells,stromal cells
2059.0,7324.0,stromal cells,immune cells
3163.0,5962.0,epithelial cells,epithelial cells
2386.0,6256.0,epithelial cells,epithelial cells
883.0,8651.0,epithelial cells,stromal cells
2597.0,8763.0,epithelial cells,epithelial cells
1241.0,6402.0,stromal cells,stromal cells
1164.0,8738.0,epithelial cells,epithelial cells
403.0,8786.0,epithelial cells,epithelial cells
1309.0,6439.0,stromal cells,stromal cells
1933.0,8626.0,epithelial cells,epithelial cells
455.0,8770.0,epithelial cells,epithelial cells
902.0,8679.0,epithelial cells,epithelial cells
1183.0,8482.0,epithelial cells,epithelial cells
1852.0,6410.0,stromal cells,stromal cells
1278.0,8664.0,epithelial cells,epithelial cells
1119.0,8466.0,epithelial cells,epithelial cells
1658.0,7788.0,stromal cells,unmatched
2158.0,8706.0,epithelial cells,epithelial cells
1593.0,8205.0,epithelial cells,epithelial cells
1803.0,8537.0,epithelial cells,epithelial cells
2642.0,6180.0,stromal cells,other
2648.0,7857.0,stromal cells,stromal cells
1025.0,7433.0,stromal cells,stromal cells
1892.0,6152.0,stromal cells,stromal cells
2620.0,12841.0,immune cells,stromal cells
2213.0,12986.0,stromal cells,stromal cells
4036.0,12334.0,immune cells,stromal cells
4814.0,11597.0,stromal cells,epithelial cells
4938.0,13430.0,stromal cells,immune cells
5065.0,11346.0,stromal cells,immune cells
4986.0,11552.0,stromal cells,immune cells
2391.0,13127.0,immune cells,stromal cells
3552.0,13181.0,immune cells,stromal cells
4742.0,11573.0,stromal cells,immune cells
3845.0,12333.0,immune cells,immune cells
3284.0,13143.0,immune cells,other
2914.0,13331.0,stromal cells,other
3193.0,13652.0,stromal cells,stromal cells
4433.0,12544.0,immune cells,other
2846.0,10773.0,stromal cells,immune cells
2250.0,12627.0,stromal cells,immune cells
3197.0,13368.0,stromal cells,other
2787.0,12987.0,stromal cells,other
5041.0,10962.0,immune cells,stromal cells
2854.0,10924.0,epithelial cells,epithelial cells
3381.0,12465.0,stromal cells,other
4267.0,11868.0,immune cells,immune cells
3631.0,13582.0,stromal cells,stromal cells
4551.0,13253.0,stromal cells,stromal cells
4106.0,12420.0,immune cells,other
2830.0,12957.0,immune cells,immune cells
2385.0,12374.0,epithelial cells,epithelial cells
4356.0,12105.0,stromal cells,stromal cells
2942.0,10922.0,epithelial cells,epithelial cells
4626.0,12449.0,immune cells,other
3270.0,13095.0,immune cells,other
3446.0,12336.0,stromal cells,immune cells
2835.0,13623.0,stromal cells,immune cells
5177.0,11472.0,stromal cells,stromal cells
4602.0,12624.0,stromal cells,stromal cells
3377.0,12422.0,stromal cells,stromal cells
2390.0,11345.0,epithelial cells,epithelial cells
3245.0,13464.0,immune cells,immune cells
5144.0,11535.0,stromal cells,stromal cells
3813.0,12885.0,stromal cells,immune cells
3295.0,10822.0,epithelial cells,immune cells
4421.0,12404.0,immune cells,stromal cells
4398.0,11922.0,stromal cells,other
2510.0,13679.0,stromal cells,other
4041.0,12524.0,immune cells,epithelial cells
5187.0,11240.0,immune cells,stromal cells
4688.0,11159.0,stromal cells,other
4059.0,12543.0,immune cells,immune cells
4657.0,11344.0,immune cells,other
4568.0,12470.0,immune cells,other
2824.0,10782.0,epithelial cells,immune cells
2752.0,11179.0,epithelial cells,epithelial cells
2553.0,12851.0,stromal cells,stromal cells
3869.0,12359.0,immune cells,other
3484.0,13710.0,stromal cells,immune cells
4410.0,12225.0,immune cells,immune cells
3622.0,12535.0,stromal cells,stromal cells
5052.0,13613.0,stromal cells,other
3255.0,12970.0,stromal cells,stromal cells
4485.0,11647.0,immune cells,immune cells
4489.0,12637.0,immune cells,immune cells
2574.0,12099.0,epithelial cells,epithelial cells
3865.0,12570.0,immune cells,other
4672.0,11743.0,stromal cells,stromal cells
3161.0,12559.0,stromal cells,stromal cells
3583.0,12900.0,stromal cells,stromal cells
2336.0,12706.0,immune cells,stromal cells
2754.0,10909.0,epithelial cells,epithelial cells
3066.0,13266.0,stromal cells,stromal cells
2467.0,12539.0,immune cells,other
4462.0,12670.0,immune cells,other
2949.0,13582.0,stromal cells,immune cells
4580.0,12455.0,immune cells,other
2420.0,13119.0,stromal cells,stromal cells
2992.0,13099.0,immune cells,stromal cells
2651.0,13030.0,stromal cells,other
4036.0,12002.0,stromal cells,immune cells
5179.0,11399.0,stromal cells,unmatched
4824.0,11339.0,immune cells,immune cells
3402.0,10780.0,stromal cells,other
2792.0,11117.0,epithelial cells,epithelial cells
3897.0,12339.0,immune cells,other
4281.0,12698.0,stromal cells,stromal cells
2353.0,12956.0,stromal cells,stromal cells
4568.0,12635.0,immune cells,immune cells
3924.0,13085.0,immune cells,other
4344.0,11674.0,immune cells,other
3322.0,13383.0,immune cells,immune cells
4326.0,11815.0,immune cells,other
2877.0,11448.0,epithelial cells,epithelial cells
4818.0,13147.0,stromal cells,immune cells
2837.0,13444.0,stromal cells,epithelial cells
4028.0,11167.0,stromal cells,stromal cells
3431.0,10842.0,stromal cells,other
4404.0,12879.0,stromal cells,stromal cells
5069.0,10875.0,immune cells,stromal cells
4643.0,13478.0,immune cells,stromal cells
2954.0,13177.0,stromal cells,other
3875.0,12113.0,stromal cells,stromal cells
3527.0,13068.0,immune cells,immune cells
3867.0,11991.0,stromal cells,immune cells
5189.0,11419.0,stromal cells,stromal cells
3530.0,10838.0,stromal cells,other
2297.0,10803.0,epithelial cells,epithelial cells
4917.0,11871.0,stromal cells,other
3364.0,12466.0,stromal cells,stromal cells
2694.0,12757.0,stromal cells,stromal cells
3360.0,12263.0,stromal cells,immune cells
4442.0,12167.0,immune cells,immune cells
2334.0,11298.0,epithelial cells,epithelial cells
3323.0,13468.0,stromal cells,stromal cells
5089.0,11565.0,immune cells,stromal cells
4682.0,11434.0,immune cells,other
3270.0,12589.0,stromal cells,stromal cells
4288.0,13676.0,stromal cells,immune cells
4037.0,12550.0,immune cells,other
2496.0,12872.0,immune cells,epithelial cells
3259.0,12541.0,immune cells,stromal cells
4007.0,12642.0,immune cells,other
4142.0,12324.0,immune cells,stromal cells
3960.0,12270.0,stromal cells,stromal cells
3981.0,11363.0,stromal cells,other
3559.0,11234.0,epithelial cells,other
2304.0,12479.0,stromal cells,stromal cells
4677.0,11101.0,stromal cells,other
4844.0,13068.0,stromal cells,stromal cells
2260.0,12360.0,epithelial cells,epithelial cells
3189.0,13450.0,immune cells,immune cells
2528.0,11129.0,epithelial cells,epithelial cells
4397.0,11687.0,immune cells,stromal cells
4797.0,11311.0,immune cells,immune cells
5002.0,12356.0,immune cells,immune cells
3348.0,12919.0,stromal cells,stromal cells
3526.0,11281.0,epithelial cells,unmatched
2714.0,11590.0,epithelial cells,epithelial cells
4562.0,11095.0,stromal cells,stromal cells
4556.0,11477.0,immune cells,other
2584.0,11351.0,epithelial cells,epithelial cells
2373.0,13001.0,immune cells,stromal cells
2814.0,11296.0,epithelial cells,epithelial cells
2425.0,12624.0,immune cells,other
2238.0,11360.0,epithelial cells,epithelial cells
4369.0,11804.0,immune cells,other
2379.0,11760.0,epithelial cells,epithelial cells
2828.0,11405.0,epithelial cells,epithelial cells
4460.0,11517.0,immune cells,other
3034.0,13371.0,stromal cells,immune cells
4599.0,12492.0,immune cells,other
4318.0,12016.0,stromal cells,stromal cells
2404.0,11598.0,stromal cells,other
4411.0,12655.0,immune cells,stromal cells
4146.0,11141.0,stromal cells,stromal cells
3326.0,10982.0,epithelial cells,epithelial cells
2378.0,12293.0,epithelial cells,epithelial cells
2772.0,11798.0,epithelial cells,epithelial cells
2227.0,11453.0,epithelial cells,epithelial cells
2453.0,13736.0,immune cells,other
4482.0,11752.0,immune cells,stromal cells
5020.0,10926.0,immune cells,immune cells
3679.0,12572.0,stromal cells,stromal cells
3031.0,12504.0,stromal cells,other
2422.0,12374.0,stromal cells,immune cells
3478.0,13497.0,stromal cells,stromal cells
4899.0,11071.0,stromal cells,stromal cells
3733.0,13148.0,stromal cells,stromal cells
4416.0,11308.0,epithelial cells,stromal cells
2318.0,11285.0,epithelial cells,epithelial cells
5180.0,10916.0,stromal cells,immune cells
2341.0,11280.0,epithelial cells,epithelial cells
4684.0,11065.0,stromal cells,other
2509.0,12780.0,stromal cells,stromal cells
3024.0,11187.0,epithelial cells,epithelial cells
2235.0,12777.0,immune cells,immune cells
3344.0,12397.0,stromal cells,stromal cells
4881.0,10788.0,stromal cells,stromal cells
3540.0,13039.0,immune cells,other
5184.0,13577.0,immune cells,immune cells
4521.0,11415.0,immune cells,stromal cells
2882.0,12016.0,stromal cells,stromal cells
2360.0,11338.0,epithelial cells,epithelial cells
